Table A-6,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
30.7099b,Data Mining and Machine Learning,Computer and information sciences,"Computer and information sciences, other","Computer and information sciences, other"
30.7101,"Data Analytics, General",Computer and information sciences,"Computer and information sciences, other","Computer and information sciences, other"
30.7199,"Data Analytics, Other",Computer and information sciences,"Computer and information sciences, other","Computer and information sciences, other"
14.0201,"Aerospace, Aeronautical, and Astronautical/ Space Engineering, General",Engineering,"Aerospace, aeronautical, and astronautical engineering","Aerospace, aeronautical, and astronautical engineering"
14.0202,Astronautical Engineering,Engineering,"Aerospace, aeronautical, and astronautical engineering","Aerospace, aeronautical, and astronautical engineering"
14.0202b,Aeronautics and Astronautics,Engineering,"Aerospace, aeronautical, and astronautical engineering","Aerospace, aeronautical, and astronautical engineering"
14.0299,"Aerospace, Aeronautical, and Astronautical/ Space Engineering, Other",Engineering,"Aerospace, aeronautical, and astronautical engineering","Aerospace, aeronautical, and astronautical engineering"
14.1901b,Mechanical and Aerospace Engineering,Engineering,"Aerospace, aeronautical, and astronautical engineering","Aerospace, aeronautical, and astronautical engineering"
15.0801,Aeronautical/ Aerospace Engineering Technology,Engineering,"Aerospace, aeronautical, and astronautical engineering","Aerospace, aeronautical, and astronautical engineering"
29.0305,Space Systems Operations (MILITARY),Engineering,"Aerospace, aeronautical, and astronautical engineering","Aerospace, aeronautical, and astronautical engineering"
29.0401,Aerospace Ground Equipment Technology (MILITARY),Engineering,"Aerospace, aeronautical, and astronautical engineering","Aerospace, aeronautical, and astronautical engineering"
29.0402,Air and Space Operations Technology (MILITARY),Engineering,"Aerospace, aeronautical, and astronautical engineering","Aerospace, aeronautical, and astronautical engineering"
29.0403,Aircraft Armament Systems Technology (MILITARY),Engineering,"Aerospace, aeronautical, and astronautical engineering","Aerospace, aeronautical, and astronautical engineering"
29.0407,Missile and Space Systems Technology,Engineering,"Aerospace, aeronautical, and astronautical engineering","Aerospace, aeronautical, and astronautical engineering"
49.0101,"Aeronautics/ Aviation/ Aerospace Science and Technology, General",Engineering,"Aerospace, aeronautical, and astronautical engineering","Aerospace, aeronautical, and astronautical engineering"
14.0501,Bioengineering and Biomedical Engineering,Engineering,Bioengineering and biomedical engineering,Bioengineering and biomedical engineering
14.4501,Biological/ Biosystems Engineering,Engineering,Bioengineering and biomedical engineering,Bioengineering and biomedical engineering
14.0701,Chemical Engineering,Engineering,Chemical and petroleum engineering,Chemical engineering
14.0702,Chemical and Biomolecular Engineering,Engineering,Chemical and petroleum engineering,Chemical engineering
14.0799,"Chemical Engineering, Other",Engineering,Chemical and petroleum engineering,Chemical engineering
14.4301,Biochemical Engineering,Engineering,Chemical and petroleum engineering,Chemical engineering
15.0615,Chemical Engineering Technology,Engineering,Chemical and petroleum engineering,Chemical engineering
14.2501,Petroleum Engineering,Engineering,Chemical and petroleum engineering,Petroleum engineering
15.0903,Petroleum Technology,Engineering,Chemical and petroleum engineering,Petroleum engineering
15.0999,"Mining and Petroleum Technologies, Other",Engineering,Chemical and petroleum engineering,Petroleum engineering
14.3201,Polymer/ Plastics Engineering,Engineering,Chemical and petroleum engineering,Polymer and plastics engineering
15.0607,Plastics and Polymer Engineering Technology,Engineering,Chemical and petroleum engineering,Polymer and plastics engineering
14.0401,Architectural Engineering,Engineering,"Civil, environmental, and transportation engineering",Civil engineering
14.0801,"Civil Engineering, General",Engineering,"Civil, environmental, and transportation engineering",Civil engineering
14.0899,"Civil Engineering, Other",Engineering,"Civil, environmental, and transportation engineering",Civil engineering
14.0899b,Civil and Environmental Engineering,Engineering,"Civil, environmental, and transportation engineering",Civil engineering
14.3301,Construction Engineering,Engineering,"Civil, environmental, and transportation engineering",Civil engineering
14.3801,Surveying Engineering,Engineering,"Civil, environmental, and transportation engineering",Civil engineering
15.0201,Civil Engineering Technologies,Engineering,"Civil, environmental, and transportation engineering",Civil engineering
15.1001,Construction Engineering Technology,Engineering,"Civil, environmental, and transportation engineering",Civil engineering
15.1102,Surveying Technology/ Surveying,Engineering,"Civil, environmental, and transportation engineering",Civil engineering
15.1103,Hydraulics and Fluid Power Technology,Engineering,"Civil, environmental, and transportation engineering",Civil engineering
15.1304,Civil Drafting and Civil Engineering CAD/ CADD,Engineering,"Civil, environmental, and transportation engineering",Civil engineering
14.0803,Structural Engineering,Engineering,"Civil, environmental, and transportation engineering",Structural engineering
14.0805,Water Resources Engineering,Engineering,"Civil, environmental, and transportation engineering",Environmental/ environmental health engineering
14.1401,Environmental/ Environmental Health Engineering,Engineering,"Civil, environmental, and transportation engineering",Environmental/ environmental health engineering
14.3401,Forest Engineering,Engineering,"Civil, environmental, and transportation engineering",Environmental/ environmental health engineering
15.0506,Water Quality and Wastewater Treatment Management and Recycling Technology,Engineering,"Civil, environmental, and transportation engineering",Environmental/ environmental health engineering
15.0507,Environmental/ Environmental Engineering Technology,Engineering,"Civil, environmental, and transportation engineering",Environmental/ environmental health engineering
15.0508,Hazardous Materials Management and Waste Technology,Engineering,"Civil, environmental, and transportation engineering",Environmental/ environmental health engineering
15.0599,"Environmental Control Technologies, Other",Engineering,"Civil, environmental, and transportation engineering",Environmental/ environmental health engineering
14.0802,Geotechnical and Geoenvironmental Engineering,Engineering,"Civil, environmental, and transportation engineering",Geotechnical and geoenvironmental engineering
14.3901,Geological/ Geophysical Engineering,Engineering,"Civil, environmental, and transportation engineering",Geotechnical and geoenvironmental engineering
14.0804,Transportation and Highway Engineering,Engineering,"Civil, environmental, and transportation engineering",Transportation and highway engineering
14.1099b,Communications Engineering,Engineering,Electrical and computer engineering,Communications engineering
14.0901,"Computer Engineering, General",Engineering,Electrical and computer engineering,Computer engineering
14.0902,Computer Hardware Engineering,Engineering,Electrical and computer engineering,Computer engineering
14.0903,Computer Software Engineering,Engineering,Electrical and computer engineering,Computer engineering
14.0999,"Computer Engineering, Other",Engineering,Electrical and computer engineering,Computer engineering
15.1201,Computer Engineering Technology,Engineering,Electrical and computer engineering,Computer engineering
15.1202,Computer/ Computer Systems Technology,Engineering,Electrical and computer engineering,Computer engineering
15.1203,Computer Hardware Technology,Engineering,Electrical and computer engineering,Computer engineering
15.1204,Computer Software Technology,Engineering,Electrical and computer engineering,Computer engineering
15.1299,"Computer Engineering Technologies, Other",Engineering,Electrical and computer engineering,Computer engineering
30.9999d,Computer Science and Engineering,Engineering,Electrical and computer engineering,Computer engineering
