Table A-5,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4
11.0199,"Computer and Information Sciences, Other",Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
11.0201,"Computer Programming/ Programmer, General",Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
11.0202,"Computer Programming, Specific Applications",Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
11.0203,"Computer Programming, Vendor/ Product Certification",Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
11.0204,Computer Game Programming,Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
11.0205,"Computer Programming, Specific Platforms",Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
11.0299,"Computer Programming, Other",Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
11.0301,Data Processing and Data Processing Technology,Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
11.0501,Computer Systems Analysis/ Analyst,Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
11.0601,"Data Entry/ Microcomputer Applications, General",Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
11.0602,Word Processing,Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
11.0699,"Data Entry/ Microcomputer Applications, Other",Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
11.0801,"Web Page, Digital/ Multimedia and Information Resources Design",Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
11.0802,Data Modeling/ Warehousing and Database Administration,Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
11.0803,Computer Graphics,Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
11.0804,"Modeling, Virtual Environments and Simulation",Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
11.0899,"Computer Software and Media Applications, Other",Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
11.9999,"Computer and Information Sciences and Support Services, Other",Computer and information sciences,"Computer and information sciences, other",Computer and information sciences nec
14.0201,"Aerospace, Aeronautical, and Astronautical/ Space Engineering, General",Engineering,"Aerospace, aeronautical, astronautical, and space engineering","Aerospace, aeronautical, astronautical, and space engineering, general"
14.1901b,Mechanical and Aerospace Engineering,Engineering,"Aerospace, aeronautical, astronautical, and space engineering",Mechanical and aerospace engineering
14.0202,Astronautical Engineering,Engineering,"Aerospace, aeronautical, astronautical, and space engineering","Aerospace, aeronautical, astronautical, and space engineering nec"
14.0202b,Aeronautics and Astronautics,Engineering,"Aerospace, aeronautical, astronautical, and space engineering","Aerospace, aeronautical, astronautical, and space engineering nec"
14.0299,"Aerospace, Aeronautical, and Astronautical/ Space Engineering, Other",Engineering,"Aerospace, aeronautical, astronautical, and space engineering","Aerospace, aeronautical, astronautical, and space engineering nec"
15.0801,Aeronautical/ Aerospace Engineering Technology,Engineering,"Aerospace, aeronautical, astronautical, and space engineering","Aerospace, aeronautical, astronautical, and space engineering nec"
49.0101,"Aeronautics/ Aviation/ Aerospace Science and Technology, General",Engineering,"Aerospace, aeronautical, astronautical, and space engineering","Aerospace, aeronautical, astronautical, and space engineering nec"
14.0501,Bioengineering and Biomedical Engineering,Engineering,"Biological, biomedical, and biosystems engineering",Bioengineering and biomedical engineering
14.4501,Biological/ Biosystems Engineering,Engineering,"Biological, biomedical, and biosystems engineering",Biological/ biosystems engineering and biomedical technology
15.0401,Biomedical Technology,Engineering,"Biological, biomedical, and biosystems engineering",Biological/ biosystems engineering and biomedical technology
14.0702,Chemical and Biomolecular Engineering,Engineering,Chemical and petroleum engineering,Chemical and biomolecular engineering
14.0701,Chemical Engineering,Engineering,Chemical and petroleum engineering,Chemical engineering
14.2501,Petroleum Engineering,Engineering,Chemical and petroleum engineering,Petroleum engineering
14.0799,"Chemical Engineering, Other",Engineering,Chemical and petroleum engineering,Chemical and petroleum engineering nec
14.3201,Polymer/ Plastics Engineering,Engineering,Chemical and petroleum engineering,Chemical and petroleum engineering nec
14.4001,Paper Science and Engineering,Engineering,Chemical and petroleum engineering,Chemical and petroleum engineering nec
14.4301,Biochemical Engineering,Engineering,Chemical and petroleum engineering,Chemical and petroleum engineering nec
14.4401,Engineering Chemistry,Engineering,Chemical and petroleum engineering,Chemical and petroleum engineering nec
14.0801,"Civil Engineering, General",Engineering,"Civil, environmental, and transportation engineering",Civil engineering
14.0899,"Civil Engineering, Other",Engineering,"Civil, environmental, and transportation engineering",Civil engineering
14.0899b,Civil and Environmental Engineering,Engineering,"Civil, environmental, and transportation engineering",Civil and environmental engineering
14.1401,Environmental/ Environmental Health Engineering,Engineering,"Civil, environmental, and transportation engineering",Environmental/ environmental health engineering
14.0802,Geotechnical and Geoenvironmental Engineering,Engineering,"Civil, environmental, and transportation engineering",Geotechnical and geoenvironmental engineering
14.3901,Geological/ Geophysical Engineering,Engineering,"Civil, environmental, and transportation engineering",Geotechnical and geoenvironmental engineering
14.0803,Structural Engineering,Engineering,"Civil, environmental, and transportation engineering",Structural engineering
14.0804,Transportation and Highway Engineering,Engineering,"Civil, environmental, and transportation engineering",Transportation and highway engineering
14.0401,Architectural Engineering,Engineering,"Civil, environmental, and transportation engineering","Civil, environmental, and transportation engineering nec"
14.0805,Water Resources Engineering,Engineering,"Civil, environmental, and transportation engineering","Civil, environmental, and transportation engineering nec"
14.3301,Construction Engineering,Engineering,"Civil, environmental, and transportation engineering","Civil, environmental, and transportation engineering nec"
14.3801,Surveying Engineering,Engineering,"Civil, environmental, and transportation engineering","Civil, environmental, and transportation engineering nec"
14.0901,"Computer Engineering, General",Engineering,Electrical and computer engineering,Computer engineering
14.0902,Computer Hardware Engineering,Engineering,Electrical and computer engineering,Computer engineering
14.0903,Computer Software Engineering,Engineering,Electrical and computer engineering,Computer engineering
14.0999,"Computer Engineering, Other",Engineering,Electrical and computer engineering,Computer engineering
14.4701,Electrical and Computer Engineering,Engineering,Electrical and computer engineering,Electrical and computer engineering
14.1001,Electrical and Electronics Engineering,Engineering,Electrical and computer engineering,Electrical and electronics engineering
14.1003,Laser and Optical Engineering,Engineering,Electrical and computer engineering,Electrical and computer engineering nec
14.1004,Telecommunications Engineering,Engineering,Electrical and computer engineering,Electrical and computer engineering nec
14.1099,"Electrical, Electronics, and Communications Engineering, Other",Engineering,Electrical and computer engineering,Electrical and computer engineering nec
14.1099b,Communications Engineering,Engineering,Electrical and computer engineering,Electrical and computer engineering nec
15.0303,"Electrical, Electronic, and Communications Engineering Technology",Engineering,Engineering technologies,Electrical and electronic engineering technologies
15.0304,Laser and Optical Technology,Engineering,Engineering technologies,Electrical and electronic engineering technologies
